year,month,day,dow,doy,quarter,is_weekend,days_to_eom,days_from_som,dim,is_last1,is_first1,is_last2,is_first2,is_last3,is_first3,is_eom_payday,payday_intensity,t_days,t_years,regime_pre2019,regime_2019,regime_post2019,sin_y1,cos_y1,sin_y2,cos_y2,sin_y3,cos_y3,sin_y4,cos_y4,sin_y5,cos_y5,sin_w1,cos_w1,sin_m1,cos_m1,sin_w2,cos_w2,sin_m2,cos_m2,hol_new_year,hol_womens_day,hol_reunification,hol_labor_day,hol_national_day,hol_vn_womens_day,hol_dd_1111,hol_dd_1212,hol_christmas_eve,hol_christmas,hol_hung_kings,tet_days_diff,tet_in_7,tet_in_14,tet_in_30,tet_before_7,tet_after_7,tet_on,tet_intensity,tet_post_recovery,hol_black_friday,promo_spring_sale,promo_spring_sale_since,promo_spring_sale_until,promo_spring_sale_disc,promo_mid_year,promo_mid_year_since,promo_mid_year_until,promo_mid_year_disc,promo_fall_launch,promo_fall_launch_since,promo_fall_launch_until,promo_fall_launch_disc,promo_year_end,promo_year_end_since,promo_year_end_until,promo_year_end_disc,promo_urban_blowout,promo_urban_blowout_since,promo_urban_blowout_until,promo_urban_blowout_disc,promo_rural_special,promo_rural_special_since,promo_rural_special_until,promo_rural_special_disc,is_odd_year,is_q1,is_q2,is_q3,is_q4,q3_odd_year
2022,2,2,2,33,1,0,26,1,28,0,0,0,1,0,1,1,0.55,763,2.088980150581793,0,0,1,0.5376773767406141,0.8431506618282,0.9066860720977985,0.4218060770826634,0.9912685467787256,-0.13185851571739118,0.7648913904341226,-0.6441592666722685,0.2985688173637202,-0.9543881083175908,0.9749279121818236,-0.22252093395631434,0.2225209339563144,0.9749279121818236,-0.433883739117558,-0.9009688679024191,0.4338837391175581,0.9009688679024191,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0.9666666666666667,0,0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,1,0,0,0,0
2017,12,4,0,338,4,0,27,3,31,0,0,0,0,0,0,1,0.25,-758,-2.0752908966461328,1,0,0,-0.451785789832884,0.8921264484954345,-0.8061001043286311,0.5917792002101544,-0.9865006565801182,0.16375730385847118,-0.9540665500578387,-0.2995947563972601,-0.7157953492826635,-0.6983101158835592,0.0,1.0,0.5712682150947923,0.8207634412072763,0.0,1.0,0.9377521321470804,0.3473052528448203,0,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0.0,0,0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,1,16.0,29.0,20.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,1,0,0,0,1,0
2022,5,5,3,125,2,0,26,4,31,0,0,0,0,0,0,1,0.25,855,2.3408624229979464,0,0,1,0.8367329140344921,-0.5476112038402312,-0.9164086366943458,-0.4002439388573056,0.16693835946505886,0.9859673342150412,0.733574004706797,-0.6796095788159788,-0.9703650471118362,-0.24164369502150035,0.43388373911755823,-0.900968867902419,0.7247927872291199,0.6889669190756866,-0.7818314824680299,0.6234898018587334,0.9987165071710528,-0.05064916883871264,0,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0.0,0,0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,0,1,0,0,0
2022,1,20,3,20,1,0,11,19,31,0,0,0,0,0,0,0,0.0,750,2.0533880903490758,0,0,1,0.3373010691361842,0.9413968285264122,0.6350683134867438,0.7724559775191742,0.8584015232918917,0.512978386299228,0.981124629771712,0.19337647441020586,0.9888537064205885,-0.1488903868564548,0.43388373911755823,-0.900968867902419,-0.651372482722222,-0.7587581226927911,-0.7818314824680299,0.6234898018587334,0.9884683243281113,0.15142777750457717,0,0,0,0,0,0,0,0,0,0,0,-12,0,1,1,0,0,0,0.6,0,0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,1,0,0,0,0
2017,9,18,0,261,3,0,12,17,30,0,0,0,0,0,0,0,0.0,-835,-2.2861054072553046,1,0,0,-0.9753363880767837,-0.2207236509605022,0.4305596169818739,-0.9025621398133328,0.7852670068439955,0.6191572723971449,-0.7772136184407381,0.6292368324488441,-0.44216815196707115,-0.8969321743510069,0.0,1.0,-0.4067366430758002,-0.9135454576426009,0.0,1.0,0.7431448254773942,0.6691306063588582,0,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0.0,0,0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,1,19.0,13.0,10.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,1,0,0,1,0,1
2017,1,6,4,6,1,0,25,5,31,0,0,0,0,0,0,0,0.0,-1090,-2.9842573579739904,1,0,0,0.10303137904317879,0.9946781061893646,0.20496611396949532,0.9787690698649216,0.3047192331091634,0.9524422234305676,0.4012289854475009,0.9159777842484877,0.49346814167723735,0.8697638720650646,-0.433883739117558,-0.9009688679024191,0.8486442574947509,0.5289640103269624,0.7818314824680296,0.6234898018587337,0.8978045395707416,-0.4403941515576344,0,0,0,0,0,0,0,0,0,0,0,-22,0,0,1,0,0,0,0.26666666666666666,0,0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,1,1,0,0,0,0
2016,9,13,1,257,3,0,17,12,30,0,0,0,0,0,0,0,0.0,-1205,-3.299110198494182,1,0,0,-0.9578523554276669,-0.28726097055059635,0.5503071945286527,-0.8349622695966589,0.6416887978251137,0.7669651144255262,-0.9189714882380278,0.3943239833000072,-0.1137195145859465,-0.993512894733801,0.7818314824680298,0.6234898018587336,0.5877852522924732,-0.8090169943749473,0.9749279121818236,-0.22252093395631434,-0.9510565162951536,0.30901699437494723,0,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0.0,0,0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,1,14.0,18.0,10.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,0,0,1,0,0
2013,12,30,0,364,4,0,1,29,31,0,0,1,0,1,0,1,1.0,-2193,-6.0041067761806985,1,0,0,-0.021501372740813793,0.999768818762748,-0.04299280405372191,0.9990753819405211,-0.0644643571073619,0.9979200101524843,-0.08590610426133241,0.9963032375991966,-0.10730813165636167,0.9942258118156161,0.0,1.0,-0.3943558551133187,0.9189578116202306,0.0,1.0,-0.7247927872291202,0.6889669190756863,0,0,0,0,0,0,0,0,0,0,0,-32,0,0,0,0,0,0,0.0,0,0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,1,42.0,3.0,20.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,1,0,0,0,1,0
2015,1,19,0,19,1,0,12,18,31,0,0,0,0,0,0,0,0.0,-1808,-4.950034223134839,1,0,0,0.321057654185271,0.9470596510722283,0.6081214998935418,0.7938439653781019,0.8307970168121247,0.5565755266413303,0.9655071658143364,0.2603764827344581,0.9979887423155984,-0.06339140486951038,0.0,1.0,-0.4853019625310808,-0.8743466161445822,0.0,1.0,0.8486442574947507,0.5289640103269628,0,0,0,0,0,0,0,0,0,0,0,-31,0,0,0,0,0,0,0.0,0,0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,1,1,0,0,0,0
2012,9,22,5,266,3,1,8,21,30,0,0,0,0,0,0,0,0.0,-2657,-7.274469541409993,1,0,0,-0.9906923101615609,-0.13612033862266704,0.2697067454601279,-0.962942506826501,0.9172671631198608,0.39827245882943335,-0.519424179162785,0.8545165429066116,-0.7758587728069825,-0.6309066211876708,-0.9749279121818236,-0.2225209339563146,-0.9510565162951535,-0.30901699437494756,0.43388373911755845,-0.9009688679024189,0.5877852522924734,-0.8090169943749472,0,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0.0,0,0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,1,23.0,9.0,10.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,0,0,1,0,0
2013,3,18,0,77,1,0,13,17,31,0,0,0,0,0,0,0,0.0,-2480,-6.789869952087611,1,0,0,0.969843196967294,0.24372971360968387,0.47275920928627757,-0.881191653407483,-0.7393922635959241,-0.673274892250183,-0.8331829385891785,0.5529974600700271,0.333249385582294,0.9428387173896835,0.0,1.0,-0.2993631229733582,-0.9541392564000488,0.0,1.0,0.5712682150947928,0.8207634412072761,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0.0,0,0,1,0.0,30.0,12.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,1,1,0,0,0,0
2013,4,25,3,115,2,0,5,24,30,0,0,0,0,0,0,0,0.0,-2442,-6.685831622176591,1,0,0,0.9181214482844365,-0.39629913726891813,-0.7277014757264236,-0.6858939875998223,-0.34134651424503615,0.9399375283564133,0.9982521339365441,-0.0590988755488295,-0.4498664046667798,-0.8930958615692859,0.43388373911755823,-0.900968867902419,-0.9510565162951536,0.30901699437494723,-0.7818314824680299,0.6234898018587334,-0.5877852522924728,-0.8090169943749477,0,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0.0,0,0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,1,0,1,0,0,0
2017,4,14,4,104,2,0,16,13,30,0,0,0,0,0,0,0,0.0,-992,-2.7159479808350446,1,0,0,0.9762766110869321,-0.21652708524481437,-0.4227806579826773,-0.9062320427107697,-0.7931896839451843,0.6089746507720486,0.7662747586044899,0.6425130304714689,0.461351203990578,-0.8872175982116474,-0.433883739117558,-0.9009688679024191,0.40673664307580004,-0.913545457642601,0.7818314824680296,0.6234898018587337,-0.743144825477394,0.6691306063588585,0,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0.0,0,0,1,27.0,3.0,12.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,1,0,1,0,0,0
2017,7,17,0,198,3,0,14,16,31,0,0,0,0,0,0,0,0.0,-898,-2.458590006844627,1,0,0,-0.2614143985111562,-0.965226663665613,0.5046482954181526,0.8633250245021008,-0.7127855825108473,-0.7013820024527804,0.87135100401364,0.490660195863106,-0.9693168624606876,-0.24581460524014512,0.0,1.0,-0.10116832198743204,-0.9948693233918952,0.0,1.0,0.2012985200886598,0.9795299412524946,0,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0.0,0,0,0,999.0,999.0,0.0,1,24.0,5.0,18.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,1,0,0,1,0,1
2016,8,10,2,223,3,0,21,9,31,0,0,0,0,0,0,0,0.0,-1239,-3.3921971252566734,1,0,0,-0.6400381082043503,-0.7683431655492202,0.9835378122597296,0.18070244009239297,-0.8713510040136405,0.49066019586310516,0.3554553651969341,-0.9346932562893102,0.3251276029999075,0.9456701548465694,0.9749279121818236,-0.22252093395631434,0.9680771188662043,-0.2506525322587204,-0.433883739117558,-0.9009688679024191,-0.4853019625310808,-0.8743466161445822,0,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0.0,0,0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,0,0,1,0,0
2019,5,28,1,148,2,0,3,27,31,0,0,0,0,0,0,1,0.8,-218,-0.5968514715947981,0,1,0,0.5610336262283677,-0.8277930117131022,-0.9288394302558068,0.3704825404820963,0.9767399525103048,0.21442729576751102,-0.6882375836422284,-0.7254853743958638,0.1626965717643897,0.986676150282409,0.7818314824680298,0.6234898018587336,-0.72479278722912,0.6889669190756865,0.9749279121818236,-0.22252093395631434,-0.9987165071710528,-0.050649168838712906,0,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0.0,0,0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,1,0,1,0,0,0
2014,9,15,0,258,3,0,15,14,30,0,0,0,0,0,0,0,0.0,-1934,-5.295003422313484,1,0,0,-0.9626519747161487,-0.2707418984477642,0.5212604463582784,-0.8533976488498011,0.6803978890506115,0.7328428976086702,-0.8896848787211052,0.4565750941247368,-0.19864794288017015,-0.9800709131432667,0.0,1.0,0.20791169081775931,-0.9781476007338057,0.0,1.0,-0.40673664307580015,0.913545457642601,0,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0.0,0,0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,1,16.0,16.0,10.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,0,0,1,0,0
2016,5,25,2,146,2,0,6,24,31,0,0,0,0,0,0,0,0.0,-1316,-3.6030116358658453,1,0,0,0.5891760872322963,-0.8080046647350754,-0.9521140536681102,0.3057430764672831,0.9494491062150135,0.31392100074304014,-0.5822045598324479,-0.8130423423846421,-0.008601105865714402,0.9999630098048061,0.9749279121818236,-0.22252093395631434,-0.9884683243281114,0.15142777750457667,-0.433883739117558,-0.9009688679024191,-0.299363122973358,-0.9541392564000488,0,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0.0,0,0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,0,1,0,0,0
2021,6,7,0,158,2,0,23,6,30,0,0,0,0,0,0,0,0.0,523,1.431895961670089,0,0,1,0.4110537546870351,-0.9116111071930239,-0.7494423368521953,0.6620696215153815,0.9553461622632788,-0.29548893422398215,-0.9923660086146721,-0.12332763253295889,0.8539575894446066,0.5203426135057138,0.0,1.0,0.9510565162951535,0.30901699437494745,0.0,1.0,0.5877852522924732,-0.8090169943749473,0,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0.0,0,0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,1,0,1,0,0,0
2016,1,9,5,9,1,1,22,8,31,0,0,0,0,0,0,0,0.0,-1453,-3.978097193702943,1,0,0,0.1542040475626894,0.988039023376751,0.3047192331091634,0.9524422234305676,0.44794493940789115,0.8940611451454876,0.580454927809098,0.8142923779467267,0.6990793005655562,0.7150441465537444,-0.9749279121818236,-0.2225209339563146,0.9987165071710528,-0.05064916883871264,0.43388373911755845,-0.9009688679024189,-0.10116832198743204,-0.9948693233918952,0,0,0,0,0,0,0,0,0,0,0,-30,0,0,1,0,0,0,0.0,0,0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,1,0,0,0,0
2019,4,2,1,92,2,0,28,1,30,0,0,0,1,0,1,1,0.55,-274,-0.7501711156741958,0,1,0,0.9999300657962057,-0.011826390691832589,-0.023651127245231586,-0.9997202729664083,-0.9993706508539969,0.03547255575312556,0.04728902277113235,0.9988812483600598,0.9982521339365441,-0.0590988755488295,0.7818314824680298,0.6234898018587336,0.20791169081775931,0.9781476007338057,0.9749279121818236,-0.22252093395631434,0.40673664307580015,0.9135454576426009,0,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0.0,0,0,1,15.0,15.0,12.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,1,0,1,0,0,0
2015,12,7,0,341,4,0,24,6,31,0,0,0,0,0,0,0,0.0,-1486,-4.068446269678303,1,0,0,-0.4051645224207563,0.9142437912130223,-0.7408382980859317,0.6716834195431209,-0.9494491062150142,0.31392100074303836,-0.9952176027737291,-0.09768276782171961,-0.8702939222685683,-0.49253272872205284,0.0,1.0,0.9377521321470804,0.3473052528448203,0.0,1.0,0.6513724827222223,-0.7587581226927909,0,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0.0,0,0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,1,19.0,26.0,20.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,1,0,0,0,1,0
2015,7,3,4,184,3,0,28,2,31,0,0,0,0,0,1,1,0.55,-1643,-4.498288843258043,1,0,0,-0.023651127245231586,-0.9997202729664083,0.04728902277113235,0.9988812483600598,-0.07090046226091157,-0.9974833955766828,0.09447223619871195,0.9955274966507026,-0.11799115725973859,-0.9930146458177279,-0.433883739117558,-0.9009688679024191,0.39435585511331855,0.9189578116202306,0.7818314824680296,0.6234898018587337,0.7247927872291199,0.6889669190756866,0,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0.0,0,0,0,999.0,999.0,0.0,1,10.0,19.0,18.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,1,0,0,1,0,1
2022,11,6,6,310,4,1,24,5,30,0,0,0,0,0,0,0,0.0,1040,2.847364818617385,0,0,1,-0.8136678304455991,0.5813300798152042,-0.9460191696320084,-0.32411067660409654,-0.28623096833217826,-0.9581606508136428,0.6132298262997516,-0.7899045386224695,0.9992088560679753,0.03977011384605648,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,-0.9749279121818235,-0.2225209339563148,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0.0,0,0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,0,0,0,1,0
2018,6,24,6,175,2,1,6,23,30,0,0,0,0,0,0,0,0.0,-556,-1.5222450376454484,1,0,0,0.13079267585675922,-0.9914097417023038,-0.2593382659754056,0.9657865518844574,0.3834282907116408,-0.9235706501843535,-0.5009308193361626,0.8654873276017396,0.6098270977059344,-0.7925344856241631,-0.7818314824680299,0.6234898018587334,-0.9945218953682734,0.10452846326765299,-0.9749279121818235,-0.2225209339563148,-0.2079116908177584,-0.9781476007338058,0,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0.0,0,0,0,999.0,999.0,0.0,1,1.0,28.0,18.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,0,1,0,0,0
2020,9,24,3,268,3,0,6,23,30,0,0,0,0,0,0,0,0.0,267,0.731006160164271,0,0,1,-0.994788305609327,-0.10196189005174576,0.2028609916826013,-0.9792075459541514,0.9534201253498682,0.30164559432857885,-0.3972860276706911,0.9176948361071031,-0.8724040568049599,-0.4887853942889951,0.43388373911755823,-0.900968867902419,-0.9945218953682734,0.10452846326765299,-0.7818314824680299,0.6234898018587334,-0.2079116908177584,-0.9781476007338058,0,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0.0,0,0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,1,25.0,7.0,10.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,0,0,1,0,0
2017,3,3,4,62,1,0,28,2,31,0,0,0,0,0,1,1,0.55,-1034,-2.830937713894593,1,0,0,0.8755389928586302,0.4831474640149687,0.8460288880917339,-0.533137056031809,-0.05802556932878035,-0.9983150972033183,-0.9020987014301837,-0.43152975897147144,-0.8136678304455991,0.5813300798152042,-0.433883739117558,-0.9009688679024191,0.39435585511331855,0.9189578116202306,0.7818314824680296,0.6234898018587337,0.7247927872291199,0.6889669190756866,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0.0,0,0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,1,1,0,0,0,0
2021,10,27,2,300,4,0,4,26,31,0,0,0,0,0,0,1,0.55,665,1.8206707734428473,0,0,1,-0.9011686968561569,0.4334685453485363,-0.7812565682797488,-0.6242100403868479,0.22386840046373174,-0.9746193817454125,0.9753363880767842,-0.22072365096049953,0.6216868902665464,0.7832658619336802,0.9749279121818236,-0.22252093395631434,-0.848644257494751,0.5289640103269624,-0.433883739117558,-0.9009688679024191,-0.8978045395707416,-0.4403941515576344,0,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0.0,0,0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,1,0,0,0,1,0
2018,4,15,6,105,2,1,15,14,30,0,0,0,0,0,0,0,0.0,-626,-1.7138945927446954,1,0,0,0.9724075561219968,-0.23328854407545518,-0.45370308603134424,-0.8911529104063088,-0.7607200913564104,0.6490800741100398,0.8086376511543126,0.5883070194512693,0.3834282907116408,-0.9235706501843535,-0.7818314824680299,0.6234898018587334,0.20791169081775931,-0.9781476007338057,-0.9749279121818235,-0.2225209339563148,-0.40673664307580015,0.913545457642601,0,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0.0,0,0,1,28.0,2.0,12.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,0,1,0,0,0
2013,8,19,0,231,3,0,12,18,31,0,0,0,0,0,0,0,0.0,-2326,-6.368240930869268,1,0,0,-0.7393922635959241,-0.673274892250183,0.9956284932063294,-0.09340183893100905,-0.6012710693734842,0.7990451183346701,-0.18598706431516163,-0.9825521929686117,0.8517119107469184,0.5240103253675764,0.0,1.0,-0.4853019625310808,-0.8743466161445822,0.0,1.0,0.8486442574947507,0.5289640103269628,0,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0.0,0,0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,1,20.0,13.0,0.0,0,999.0,999.0,0.0,1,0,0,1,0,1
2016,6,5,6,157,2,1,25,4,30,0,0,0,0,0,0,1,0.25,-1305,-3.572895277207392,1,0,0,0.42667408318992467,-0.9044054548343001,-0.7717727365467837,0.6358984534680745,0.9693168624606878,-0.24581460524014417,-0.9815381791978468,-0.19126631375382222,0.8061001043286317,0.5917792002101537,-0.7818314824680299,0.6234898018587334,0.7431448254773941,0.6691306063588582,-0.9749279121818235,-0.2225209339563148,0.9945218953682734,-0.10452846326765333,0,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0.0,0,0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,0,1,0,0,0
2019,1,29,1,29,1,0,2,28,31,0,0,0,0,1,0,1,1.0,-337,-0.9226557152635181,0,1,0,0.4784338202547012,0.8781236129591848,0.8402480696078469,0.5422021592729844,0.9972495210773451,0.07411742515094437,0.9111686353326631,-0.41203363695942635,0.6029878670694714,-0.7977503570459932,0.7818314824680298,0.6234898018587336,-0.5712682150947924,0.8207634412072763,0.9749279121818236,-0.22252093395631434,-0.9377521321470805,0.34730525284482006,0,0,0,0,0,0,0,0,0,0,0,-7,1,1,1,1,0,0,0.7666666666666667,0,0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,1,1,0,0,0,0
2014,9,22,0,265,3,0,8,21,30,0,0,0,0,0,0,0,0.0,-1927,-5.27583846680356,1,0,0,-0.9882042449941422,-0.15314166701312007,0.30267049085568926,-0.9530952596488853,0.8955013179435027,0.44505886078298645,-0.5769476201403175,0.8167811479303522,-0.7187918772884238,-0.6952253139408716,0.0,1.0,-0.9510565162951535,-0.30901699437494756,0.0,1.0,0.5877852522924734,-0.8090169943749472,0,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0.0,0,0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,1,23.0,9.0,10.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,0,0,1,0,0
2015,3,16,0,75,1,0,15,15,31,0,0,0,0,0,0,0,0.0,-1752,-4.7967145790554415,1,0,0,0.9608854255574977,0.27694620226893646,0.5322271388474397,-0.8466016020976267,-0.666088855860977,-0.7458723993404063,-0.9011686968561569,0.4334685453485363,0.16693835946505886,0.9859673342150412,0.0,1.0,0.10116832198743272,-0.994869323391895,0.0,1.0,-0.20129852008866114,0.9795299412524943,0,0,0,0,0,0,0,0,0,0,0,25,0,0,1,0,0,0,0.16666666666666666,0,0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,1,1,0,0,0,0
2014,9,14,6,257,3,1,16,13,30,0,0,0,0,0,0,0,0.0,-1935,-5.297741273100616,1,0,0,-0.9578523554276669,-0.28726097055059635,0.5503071945286527,-0.8349622695966589,0.6416887978251137,0.7669651144255262,-0.9189714882380278,0.3943239833000072,-0.1137195145859465,-0.993512894733801,-0.7818314824680299,0.6234898018587334,0.40673664307580004,-0.913545457642601,-0.9749279121818235,-0.2225209339563148,-0.743144825477394,0.6691306063588585,0,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0.0,0,0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,1,15.0,17.0,10.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,0,0,1,0,0
2017,9,25,0,268,3,0,5,24,30,0,0,0,0,0,0,0,0.0,-828,-2.2669404517453797,1,0,0,-0.994788305609327,-0.10196189005174576,0.2028609916826013,-0.9792075459541514,0.9534201253498682,0.30164559432857885,-0.3972860276706911,0.9176948361071031,-0.8724040568049599,-0.4887853942889951,0.0,1.0,-0.9510565162951536,0.30901699437494723,0.0,1.0,-0.5877852522924728,-0.8090169943749477,0,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0.0,0,0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,1,26.0,6.0,10.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,1,0,0,1,0,1
2012,12,3,0,338,4,0,28,2,31,0,0,0,0,0,1,1,0.55,-2585,-7.077344284736482,1,0,0,-0.451785789832884,0.8921264484954345,-0.8061001043286311,0.5917792002101544,-0.9865006565801182,0.16375730385847118,-0.9540665500578387,-0.2995947563972601,-0.7157953492826635,-0.6983101158835592,0.0,1.0,0.39435585511331855,0.9189578116202306,0.0,1.0,0.7247927872291199,0.6889669190756866,0,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0.0,0,0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,1,15.0,30.0,20.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,0,0,0,1,0
